unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
406,object,bottle,0.206452654927,bottle,501809.0,476717.0,167449.0,0.206452654927
161,object,tvmonitor,0.178736930795,tvmonitor,399637.0,492925.0,135343.0,0.178736930795
246,object,bird,0.176157949582,bird,954770.0,485426.0,215704.0,0.176157949582
72,object,bottle,0.163533390731,bottle,501809.0,459052.0,135048.0,0.163533390731
76,object,bottle,0.145857979156,bottle,501809.0,476481.0,124528.0,0.145857979156
488,object,bottle,0.14228523592,bottle,501809.0,462900.0,120166.0,0.14228523592
177,object,airplane,0.130642844869,airplane,741699.0,488783.0,142179.0,0.130642844869
336,object,motorbike,0.129719687398,motorbike,732780.0,474269.0,138599.0,0.129719687398
322,object,airplane,0.127626692084,airplane,741699.0,505243.0,141131.0,0.127626692084
432,object,airplane,0.127452748571,airplane,741699.0,489812.0,139216.0,0.127452748571
160,object,sheep,0.126359412059,sheep,664438.0,476287.0,127971.0,0.126359412059
491,object,pottedplant,0.126303155271,pottedplant,543881.0,480842.0,114912.0,0.126303155271
146,object,bottle,0.12450190363,bottle,501809.0,473756.0,108012.0,0.12450190363
287,object,bicycle,0.12215421694,bicycle,587121.0,450241.0,112924.0,0.12215421694
212,object,airplane,0.114818999867,airplane,741699.0,476748.0,125492.0,0.114818999867
505,object,bird,0.112419199733,bird,954770.0,458810.0,142854.0,0.112419199733
464,object,sheep,0.110943481753,sheep,664438.0,462953.0,112586.0,0.110943481753
178,object,bicycle,0.109061283738,bicycle,587121.0,479471.0,104885.0,0.109061283738
15,object,cow,0.105805029488,cow,576414.0,464028.0,99551.0,0.105805029488
458,object,bottle,0.105406188354,bottle,501809.0,459775.0,91692.0,0.105406188354
200,object,motorbike,0.104844191392,motorbike,732780.0,476525.0,114757.0,0.104844191392
512,object,bird,0.104588012719,bird,954770.0,462243.0,134170.0,0.104588012719
227,object,mountain,0.103428999417,mountain,3343771.0,513179.0,361528.0,0.103428999417
484,object,airplane,0.102573086406,airplane,741699.0,447823.0,110662.0,0.102573086406
24,object,airplane,0.098255928211,airplane,741699.0,448638.0,106494.0,0.098255928211
159,object,cow,0.0963327824889,cow,576414.0,452559.0,90414.0,0.0963327824889
97,object,tvmonitor,0.0952350405419,tvmonitor,399637.0,454033.0,74230.0,0.0952350405419
487,object,airplane,0.0942423402918,airplane,741699.0,466942.0,104095.0,0.0942423402918
157,object,cat,0.0933184631794,cat,3542972.0,478320.0,343231.0,0.0933184631794
64,object,bottle,0.0925572978112,bottle,501809.0,452070.0,80809.0,0.0925572978112
478,object,sheep,0.0910219704464,sheep,664438.0,441807.0,92292.0,0.0910219704464
462,object,cat,0.0897565692062,cat,3542972.0,478500.0,331224.0,0.0897565692062
83,object,bird,0.089058204903,bird,954770.0,460007.0,115694.0,0.089058204903
323,object,bottle,0.0887644878434,bottle,501809.0,456638.0,78140.0,0.0887644878434
131,object,bottle,0.0883743101979,bottle,501809.0,468542.0,78791.0,0.0883743101979
167,object,snow,0.0877406887209,snow,593452.0,498520.0,88082.0,0.0877406887209
180,object,bicycle,0.0873155835962,bicycle,587121.0,490001.0,86497.0,0.0873155835962
145,object,cow,0.0862488639758,cow,576414.0,449094.0,81426.0,0.0862488639758
204,object,bicycle,0.0858681235492,bicycle,587121.0,471456.0,83710.0,0.0858681235492
270,object,car,0.0844777266404,car,1813646.0,461174.0,177202.0,0.0844777266404
113,object,airplane,0.0820188388733,airplane,741699.0,452958.0,90557.0,0.0820188388733
399,object,airplane,0.0809473034896,airplane,741699.0,484960.0,91859.0,0.0809473034896
347,object,cow,0.0800510935866,cow,576414.0,469528.0,77523.0,0.0800510935866
8,object,water,0.0793366705582,water,3392151.0,510276.0,286848.0,0.0793366705582
33,object,airplane,0.0782134293112,airplane,741699.0,443112.0,85946.0,0.0782134293112
348,object,bottle,0.077380911186,bottle,501809.0,432235.0,67086.0,0.077380911186
346,object,cat,0.0769397015776,cat,3542972.0,493300.0,288363.0,0.0769397015776
408,object,dog,0.0763389913776,dog,3056556.0,466407.0,249865.0,0.0763389913776
375,object,cow,0.0753166510308,cow,576414.0,475807.0,73699.0,0.0753166510308
376,object,airplane,0.0720348464547,airplane,741699.0,460825.0,80803.0,0.0720348464547
168,object,cat,0.071721669801,cat,3542972.0,453088.0,267424.0,0.071721669801
511,object,sea,0.0714436322532,sea,1262065.0,511381.0,118253.0,0.0714436322532
243,object,dog,0.0711926793356,dog,3056556.0,479932.0,235039.0,0.0711926793356
137,object,dog,0.0708305055989,dog,3056556.0,477870.0,233786.0,0.0708305055989
234,object,ball,0.0704826365472,ball,91092.0,437477.0,34802.0,0.0704826365472
143,object,airplane,0.0695046700792,airplane,741699.0,450080.0,77451.0,0.0695046700792
418,object,bird,0.0691767327618,bird,954770.0,444267.0,90519.0,0.0691767327618
226,object,cat,0.0687998665725,cat,3542972.0,455792.0,257405.0,0.0687998665725
266,object,cat,0.067688280878,cat,3542972.0,457041.0,253589.0,0.067688280878
299,object,cat,0.0676232826707,cat,3542972.0,478498.0,254720.0,0.0676232826707
56,object,bird,0.0670552092757,bird,954770.0,463054.0,89098.0,0.0670552092757
396,object,airplane,0.0670444963208,airplane,741699.0,460444.0,75533.0,0.0670444963208
251,object,mountain,0.066786196527,mountain,3343771.0,490345.0,240035.0,0.066786196527
301,object,dog,0.0662300768772,dog,3056556.0,448621.0,217728.0,0.0662300768772
264,object,cow,0.065554136553,cow,576414.0,456515.0,63547.0,0.065554136553
30,object,ball,0.0655105637212,ball,91092.0,459127.0,33829.0,0.0655105637212
492,object,cat,0.0653195683256,cat,3542972.0,471574.0,246150.0,0.0653195683256
73,object,bottle,0.0648869163697,bottle,501809.0,448347.0,57896.0,0.0648869163697
472,object,airplane,0.0647599117415,airplane,741699.0,456026.0,72847.0,0.0647599117415
