unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
446,object,pool table,0.248064503947,pool table,170886.0,291779.0,91959.0,0.248064503947
47,object,pool table,0.218266042839,pool table,170886.0,275935.0,80053.0,0.218266042839
65,object,pool table,0.204234679601,pool table,170886.0,280985.0,76636.0,0.204234679601
329,object,pool table,0.190104283872,pool table,170886.0,278639.0,71806.0,0.190104283872
445,object,car,0.186674546858,car,380353.0,268186.0,102021.0,0.186674546858
454,object,car,0.164322154906,car,380353.0,257302.0,89993.0,0.164322154906
230,object,pool table,0.155812302819,pool table,170886.0,286692.0,61685.0,0.155812302819
385,object,wardrobe,0.137391946958,wardrobe,346141.0,309512.0,79200.0,0.137391946958
222,object,grass,0.13557656579,grass,272458.0,277638.0,65676.0,0.13557656579
464,object,grass,0.132543513713,grass,272458.0,283810.0,65101.0,0.132543513713
318,object,tvmonitor,0.132225288616,tvmonitor,139477.0,261350.0,46810.0,0.132225288616
413,object,pool table,0.130307822707,pool table,170886.0,266516.0,50426.0,0.130307822707
337,object,pool table,0.128311047644,pool table,170886.0,263683.0,49419.0,0.128311047644
41,object,pool table,0.126386217886,pool table,170886.0,263123.0,48698.0,0.126386217886
32,object,pool table,0.119969646138,pool table,170886.0,249741.0,45057.0,0.119969646138
370,object,cradle,0.11571746566,cradle,35491.0,272765.0,31971.0,0.11571746566
491,object,pool table,0.115628037135,pool table,170886.0,257282.0,44377.0,0.115628037135
378,object,pool table,0.109223334088,pool table,170886.0,235590.0,40025.0,0.109223334088
127,object,book,0.108028414422,book,187631.0,275321.0,45136.0,0.108028414422
109,object,pool table,0.107890252686,pool table,170886.0,270585.0,42992.0,0.107890252686
309,object,washer,0.105945016229,washer,41680.0,277248.0,30552.0,0.105945016229
104,object,cradle,0.105835965093,cradle,35491.0,260392.0,28318.0,0.105835965093
465,object,road,0.105596549265,road,1924478.0,308031.0,213229.0,0.105596549265
211,object,computer,0.105436376069,computer,131511.0,283975.0,39629.0,0.105436376069
181,object,plant,0.100101847091,plant,439174.0,228359.0,60741.0,0.100101847091
503,object,book,0.099048667386,book,187631.0,267662.0,41032.0,0.099048667386
43,object,bed,0.0956069430539,bed,1574503.0,257354.0,159855.0,0.0956069430539
20,object,case,0.094728768741,case,78681.0,262454.0,29519.0,0.094728768741
420,object,toilet,0.094379564293,toilet,79529.0,275630.0,30629.0,0.094379564293
231,object,pool table,0.0922099876418,pool table,170886.0,280733.0,38128.0,0.0922099876418
275,object,grass,0.0921945469874,grass,272458.0,261280.0,45054.0,0.0921945469874
502,object,washer,0.0921216147126,washer,41680.0,250966.0,24685.0,0.0921216147126
500,object,sofa,0.0917884053164,sofa,1213092.0,228786.0,121221.0,0.0917884053164
213,object,pool table,0.0883372375558,pool table,170886.0,228204.0,32393.0,0.0883372375558
198,object,pool table,0.0847460959098,pool table,170886.0,270546.0,34487.0,0.0847460959098
252,object,toilet,0.0828620042244,toilet,79529.0,289597.0,28246.0,0.0828620042244
9,object,plant,0.08277999465,plant,439174.0,244895.0,52298.0,0.08277999465
477,object,desk,0.0824955756976,desk,367145.0,276338.0,49039.0,0.0824955756976
134,object,toilet,0.0815436993778,toilet,79529.0,277534.0,26921.0,0.0815436993778
350,object,wardrobe,0.0804805879023,wardrobe,346141.0,276084.0,46347.0,0.0804805879023
311,object,bathtub,0.0804533504703,bathtub,169677.0,292676.0,34428.0,0.0804533504703
475,object,cradle,0.0800873122981,cradle,35491.0,267831.0,22491.0,0.0800873122981
468,object,water,0.0796520051829,water,49963.0,288333.0,24958.0,0.0796520051829
196,object,cradle,0.0794242951876,cradle,35491.0,255878.0,21439.0,0.0794242951876
220,object,road,0.0767836077823,road,1924478.0,271732.0,156608.0,0.0767836077823
46,object,house,0.0754403736845,house,51980.0,253772.0,21448.0,0.0754403736845
12,object,person,0.075427525388,person,1104355.0,266828.0,96171.0,0.075427525388
343,object,tree,0.0751538365815,tree,1331577.0,284090.0,112936.0,0.0751538365815
52,object,counter,0.073278473406,counter,173766.0,263815.0,29876.0,0.073278473406
287,object,grass,0.0725501163234,grass,272458.0,256794.0,35800.0,0.0725501163234
22,object,bookcase,0.0724211879686,bookcase,159141.0,267925.0,28840.0,0.0724211879686
480,object,sofa,0.0724158034906,sofa,1213092.0,260299.0,99492.0,0.0724158034906
110,object,painting,0.0709657626574,painting,756767.0,262575.0,67545.0,0.0709657626574
447,object,car,0.0699776188805,car,380353.0,247833.0,41084.0,0.0699776188805
483,object,swivel chair,0.0698452578085,swivel chair,121415.0,253309.0,24464.0,0.0698452578085
45,object,washer,0.0689754901063,washer,41680.0,250316.0,18841.0,0.0689754901063
239,object,pool table,0.0689732923842,pool table,170886.0,241572.0,26613.0,0.0689732923842
427,object,case,0.0689127301841,case,78681.0,255087.0,21518.0,0.0689127301841
293,object,book,0.0678370057126,book,187631.0,272957.0,29260.0,0.0678370057126
10,object,grass,0.0675304239005,grass,272458.0,244484.0,32701.0,0.0675304239005
25,object,fireplace,0.0671477673091,fireplace,298475.0,222196.0,32762.0,0.0671477673091
170,object,bed,0.0671056137367,bed,1574503.0,259811.0,115352.0,0.0671056137367
197,object,cradle,0.0664907086009,cradle,35491.0,253015.0,17987.0,0.0664907086009
412,object,bed,0.0663985061455,bed,1574503.0,259824.0,114213.0,0.0663985061455
360,object,pool table,0.0659922589266,pool table,170886.0,237550.0,25285.0,0.0659922589266
248,object,bed,0.0659911057906,bed,1574503.0,249169.0,112896.0,0.0659911057906
206,object,case,0.0659345701921,case,78681.0,292988.0,22990.0,0.0659345701921
259,object,case,0.0652103478103,case,78681.0,279676.0,21938.0,0.0652103478103
272,object,tvmonitor,0.0643281203767,tvmonitor,139477.0,252597.0,23697.0,0.0643281203767
408,object,toilet,0.0637424860372,toilet,79529.0,265014.0,20646.0,0.0637424860372
204,object,railing,0.0634725665584,railing,131507.0,291871.0,25269.0,0.0634725665584
382,object,pool table,0.0634515804931,pool table,170886.0,241914.0,24630.0,0.0634515804931
319,object,stove,0.063419083659,stove,180040.0,251320.0,25725.0,0.063419083659
386,object,autobus,0.0629527255294,autobus,36713.0,247089.0,16808.0,0.0629527255294
435,object,runway,0.0628215073848,runway,24509.0,257719.0,16682.0,0.0628215073848
347,object,palm,0.0627563851588,palm,51408.0,249893.0,17792.0,0.0627563851588
96,object,pool table,0.0624854535432,pool table,170886.0,262794.0,25505.0,0.0624854535432
174,object,apparel,0.0617205203525,apparel,39610.0,276650.0,18385.0,0.0617205203525
253,object,cradle,0.0613281558659,cradle,35491.0,246575.0,16299.0,0.0613281558659
260,object,food,0.0606982559631,food,60989.0,269864.0,18933.0,0.0606982559631
255,object,road,0.0603971021882,road,1924478.0,275934.0,125329.0,0.0603971021882
351,object,screen door,0.0590921871971,screen door,106245.0,281710.0,21646.0,0.0590921871971
94,object,tree,0.0588875258729,tree,1331577.0,286041.0,89960.0,0.0588875258729
242,object,kitchen island,0.0588235294118,kitchen island,211493.0,241693.0,25177.0,0.0588235294118
355,object,tree,0.0587802839335,tree,1331577.0,277102.0,89309.0,0.0587802839335
224,object,person,0.058219331056,person,1104355.0,246008.0,74292.0,0.058219331056
281,object,car,0.0581111137442,car,380353.0,244760.0,34331.0,0.0581111137442
325,object,person,0.0574563483343,person,1104355.0,267076.0,74516.0,0.0574563483343
194,object,cradle,0.0572689866065,cradle,35491.0,246637.0,15282.0,0.0572689866065
156,object,case,0.0570834546908,case,78681.0,262480.0,18423.0,0.0570834546908
88,object,sidewalk,0.0570259541783,sidewalk,1004053.0,277573.0,69143.0,0.0570259541783
49,object,sink,0.056885687585,sink,133624.0,253156.0,20818.0,0.056885687585
101,object,sink,0.0560196159422,sink,133624.0,267768.0,21293.0,0.0560196159422
167,object,person,0.0558062434606,person,1104355.0,296248.0,74031.0,0.0558062434606
384,object,washer,0.055759410665,washer,41680.0,261002.0,15986.0,0.055759410665
120,object,sidewalk,0.0557511367292,sidewalk,1004053.0,269280.0,67241.0,0.0557511367292
221,object,pool table,0.0556831271504,pool table,170886.0,251610.0,22285.0,0.0556831271504
474,object,cradle,0.0555726775146,cradle,35491.0,235085.0,14245.0,0.0555726775146
