unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
336,object,motorbike,0.214868804299,motorbike,502167.0,465917.0,171221.0,0.214868804299
177,object,airplane,0.187598743707,airplane,467959.0,466395.0,147595.0,0.187598743707
212,object,airplane,0.1856029488,airplane,467959.0,462897.0,145723.0,0.1856029488
161,object,tvmonitor,0.183321261304,tvmonitor,222537.0,475051.0,108071.0,0.183321261304
166,object,train,0.173238717826,train,814905.0,463294.0,188737.0,0.173238717826
180,object,bicycle,0.16694854722,bicycle,346546.0,506267.0,122007.0,0.16694854722
140,object,bed,0.163832806928,bed,1147732.0,478388.0,228909.0,0.163832806928
457,object,train,0.151137356078,train,814905.0,478125.0,169767.0,0.151137356078
43,object,horse,0.150909762502,horse,448575.0,464360.0,119706.0,0.150909762502
157,object,cat,0.146371655563,cat,484358.0,441720.0,118244.0,0.146371655563
322,object,airplane,0.143491338264,airplane,467959.0,441040.0,114066.0,0.143491338264
178,object,bicycle,0.143037353133,bicycle,346546.0,496140.0,105452.0,0.143037353133
287,object,bicycle,0.141209126694,bicycle,346546.0,444062.0,97827.0,0.141209126694
347,object,horse,0.133596790805,horse,448575.0,463899.0,107537.0,0.133596790805
375,object,horse,0.128685201383,horse,448575.0,457310.0,103283.0,0.128685201383
200,object,motorbike,0.12520324626,motorbike,502167.0,448668.0,105801.0,0.12520324626
277,object,bus,0.124491617991,bus,718224.0,443025.0,128561.0,0.124491617991
167,object,snow,0.122652541018,snow,310809.0,489887.0,87478.0,0.122652541018
310,object,horse,0.120658210133,horse,448575.0,454680.0,97251.0,0.120658210133
447,object,bed,0.118696158029,bed,1147732.0,445505.0,169046.0,0.118696158029
484,object,airplane,0.116273524547,airplane,467959.0,426204.0,93138.0,0.116273524547
57,object,sea,0.113985616389,sea,800859.0,460928.0,129109.0,0.113985616389
168,object,cat,0.113068882259,cat,484358.0,431179.0,93003.0,0.113068882259
472,object,airplane,0.109701718958,airplane,467959.0,424472.0,88223.0,0.109701718958
137,object,dog,0.109589011136,dog,562488.0,452179.0,100214.0,0.109589011136
117,object,bed,0.109523919045,bed,1147732.0,444234.0,157147.0,0.109523919045
406,object,bottle,0.106386578133,bottle,217843.0,462317.0,65402.0,0.106386578133
284,object,snow,0.105706661021,snow,310809.0,483053.0,75894.0,0.105706661021
8,object,water,0.105655067116,water,1674212.0,498262.0,207599.0,0.105655067116
392,object,train,0.104095925022,train,814905.0,460678.0,120264.0,0.104095925022
227,object,mountain,0.103337544291,mountain,1572069.0,468161.0,191086.0,0.103337544291
31,object,bus,0.10047948435,bus,718224.0,427735.0,104632.0,0.10047948435
399,object,airplane,0.0999296370266,airplane,467959.0,460595.0,84360.0,0.0999296370266
154,object,dog,0.0986261192754,dog,562488.0,427161.0,88843.0,0.0986261192754
243,object,dog,0.0982721592916,dog,562488.0,451092.0,90694.0,0.0982721592916
174,object,dog,0.0978101013573,dog,562488.0,459425.0,91048.0,0.0978101013573
160,object,sheep,0.0973322557786,sheep,120794.0,430475.0,48897.0,0.0973322557786
204,object,bicycle,0.0971120641104,bicycle,346546.0,452145.0,70697.0,0.0971120641104
355,object,tent,0.0955908652541,tent,132307.0,452744.0,51046.0,0.0955908652541
511,object,sea,0.0947106935418,sea,800859.0,473601.0,110262.0,0.0947106935418
