unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
386,object,bus,0.255865051561,bus,718224.0,489505.0,246058.0,0.255865051561
257,object,bus,0.249688242605,bus,718224.0,481328.0,239671.0,0.249688242605
43,object,bed,0.243323542194,bed,1147732.0,511533.0,324725.0,0.243323542194
168,object,train,0.239088086687,train,814905.0,528492.0,259215.0,0.239088086687
292,object,dog,0.23769012211,dog,562488.0,498231.0,203704.0,0.23769012211
219,object,airplane,0.231196046365,airplane,467959.0,494169.0,180670.0,0.231196046365
384,object,bicycle,0.230978403811,bicycle,346546.0,495911.0,158077.0,0.230978403811
183,object,horse,0.219637659373,horse,448575.0,480373.0,167289.0,0.219637659373
438,object,airplane,0.200340946627,airplane,467959.0,480494.0,158300.0,0.200340946627
247,object,airplane,0.196418523259,airplane,467959.0,499471.0,158825.0,0.196418523259
492,object,bus,0.186525785013,bus,718224.0,464919.0,185994.0,0.186525785013
185,object,horse,0.177672496025,horse,448575.0,477370.0,139695.0,0.177672496025
454,object,car,0.175140228806,car,1755929.0,456853.0,329788.0,0.175140228806
435,object,airplane,0.174359497501,airplane,467959.0,476017.0,140154.0,0.174359497501
336,object,horse,0.173336668653,horse,448575.0,470773.0,135815.0,0.173336668653
239,object,horse,0.170710594416,horse,448575.0,453502.0,131539.0,0.170710594416
248,object,bed,0.168979162421,bed,1147732.0,481175.0,235463.0,0.168979162421
318,object,tvmonitor,0.167981370025,tvmonitor,222537.0,489663.0,102430.0,0.167981370025
269,object,bus,0.165473511137,bus,718224.0,432934.0,163441.0,0.165473511137
60,object,airplane,0.157468557186,airplane,467959.0,459884.0,126229.0,0.157468557186
193,object,skyscraper,0.15275585112,skyscraper,311978.0,489034.0,106145.0,0.15275585112
115,object,airplane,0.149396928498,airplane,467959.0,481944.0,123467.0,0.149396928498
204,object,stairway,0.149387721869,stairway,194469.0,511370.0,91739.0,0.149387721869
46,object,house,0.146202523544,house,868880.0,474200.0,171315.0,0.146202523544
500,object,sofa,0.14098644402,sofa,658666.0,467256.0,139125.0,0.14098644402
37,object,boat,0.139258381872,boat,525332.0,465350.0,121097.0,0.139258381872
381,object,tent,0.13836040113,tent,132307.0,462854.0,72338.0,0.13836040113
110,object,painting,0.138192651534,painting,463421.0,498963.0,116847.0,0.138192651534
345,object,bus,0.129178914959,bus,718224.0,472957.0,136272.0,0.129178914959
484,object,water,0.126003154901,water,1674212.0,480073.0,241071.0,0.126003154901
489,object,tent,0.11775127523,tent,132307.0,457584.0,62143.0,0.11775127523
497,object,seat,0.115770730607,seat,465291.0,504104.0,100583.0,0.115770730607
445,object,car,0.114592654366,car,1755929.0,441321.0,225902.0,0.114592654366
127,object,book,0.114052771744,book,139687.0,473159.0,62741.0,0.114052771744
74,object,dog,0.112857908156,dog,562488.0,438797.0,101543.0,0.112857908156
503,object,book,0.112563555998,book,139687.0,463150.0,60992.0,0.112563555998
398,object,windowpane,0.109431762673,windowpane,1148429.0,473203.0,159954.0,0.109431762673
104,object,bus,0.108904982569,bus,718224.0,445014.0,114241.0,0.108904982569
231,object,grandstand,0.107795240382,grandstand,247900.0,487912.0,71599.0,0.107795240382
341,object,sea,0.104118041352,sea,800859.0,483959.0,121158.0,0.104118041352
468,object,swimming pool,0.102941349146,swimming pool,71314.0,492278.0,52602.0,0.102941349146
30,object,house,0.101336847585,house,868880.0,464079.0,122649.0,0.101336847585
311,object,sink,0.100049625105,sink,98815.0,510783.0,55443.0,0.100049625105
379,object,bridge,0.0997096124215,bridge,195153.0,472881.0,60570.0,0.0997096124215
20,object,case,0.097854981584,case,176743.0,474543.0,58051.0,0.097854981584
422,object,seat,0.0977850375694,seat,465291.0,458797.0,82313.0,0.0977850375694
463,object,snow,0.0974235301135,snow,310809.0,498734.0,71867.0,0.0974235301135
446,object,arcade machine,0.0969494172751,arcade machine,92714.0,474750.0,50153.0,0.0969494172751
260,object,flower,0.0968429262464,flower,170065.0,490909.0,58359.0,0.0968429262464
126,object,bottle,0.0953868532885,bottle,217843.0,491512.0,61771.0,0.0953868532885
376,object,cat,0.093003253609,cat,484358.0,434426.0,78179.0,0.093003253609
113,object,table,0.0925703286373,table,869681.0,497107.0,115804.0,0.0925703286373
62,object,airplane,0.091977170723,airplane,467959.0,440281.0,76501.0,0.091977170723
383,object,curtain,0.0912900866559,curtain,497156.0,487646.0,82382.0,0.0912900866559
412,object,airplane,0.0902317622897,airplane,467959.0,441907.0,75304.0,0.0902317622897
385,object,apparel,0.0892989396669,apparel,61538.0,472359.0,43768.0,0.0892989396669
316,object,train,0.0892968231496,train,814905.0,442320.0,103063.0,0.0892968231496
