unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
112,object,track,0.0381801479506,track,204995.0,458399.0,24397.0,0.0381801479506
484,object,airplane,0.0381375278456,airplane,83520.0,405340.0,17959.0,0.0381375278456
493,object,dog,0.0381070117966,dog,157609.0,427683.0,21485.0,0.0381070117966
401,object,plant,0.0380938233301,plant,752373.0,414650.0,42825.0,0.0380938233301
292,object,curtain,0.0379550902259,curtain,1302860.0,436596.0,63607.0,0.0379550902259
143,object,bed,0.0379488409995,bed,2701545.0,421614.0,114187.0,0.0379488409995
90,object,chair,0.0377611411001,chair,1528113.0,426672.0,71129.0,0.0377611411001
278,object,car,0.0377544359385,car,1404867.0,431289.0,66801.0,0.0377544359385
302,object,dog,0.0376241982036,dog,157609.0,464703.0,22565.0,0.0376241982036
159,object,cow,0.0375034896391,cow,47081.0,413749.0,16658.0,0.0375034896391
488,object,bottle,0.0371643503023,bottle,149259.0,424017.0,20542.0,0.0371643503023
34,object,signboard,0.0370339261639,signboard,302571.0,413531.0,25573.0,0.0370339261639
208,object,pool table,0.0367671773175,pool table,221990.0,428852.0,23081.0,0.0367671773175
170,object,cradle,0.0366923775407,cradle,80089.0,439382.0,18386.0,0.0366923775407
233,object,person,0.0366858071972,person,3666588.0,453501.0,145800.0,0.0366858071972
83,object,book,0.0364890471466,book,198105.0,426560.0,21991.0,0.0364890471466
129,object,sea,0.0364105538324,sea,184840.0,431674.0,21659.0,0.0364105538324
226,object,cat,0.0362686676966,cat,115307.0,419961.0,18734.0,0.0362686676966
502,object,bathtub,0.0362265036949,bathtub,243503.0,436159.0,23761.0,0.0362265036949
123,object,car,0.0361989671487,car,1404867.0,428456.0,64046.0,0.0361989671487
346,object,cat,0.0359615106182,cat,115307.0,414175.0,18380.0,0.0359615106182
87,object,dog,0.0354401419932,dog,157609.0,429849.0,20107.0,0.0354401419932
330,object,car,0.0353565984415,car,1404867.0,440535.0,63019.0,0.0353565984415
134,object,horse,0.0350947051426,horse,119789.0,439099.0,18949.0,0.0350947051426
210,object,grass,0.0350763536665,grass,1806678.0,465297.0,76992.0,0.0350763536665
290,object,person,0.0349648148848,person,3666588.0,444137.0,138875.0,0.0349648148848
191,object,train,0.0346612481553,train,482027.0,463045.0,31660.0,0.0346612481553
454,object,tvmonitor,0.0344512810093,tvmonitor,257910.0,444680.0,23399.0,0.0344512810093
133,object,pool table,0.0339976390742,pool table,221990.0,448969.0,22061.0,0.0339976390742
494,object,cat,0.033945161496,cat,115307.0,419893.0,17571.0,0.033945161496
