unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
168,object,train,0.24617950974,train,329032.0,500941.0,163959.0,0.24617950974
318,object,tvmonitor,0.239480818612,tvmonitor,399637.0,500117.0,173842.0,0.239480818612
386,object,bus,0.21903090212,bus,424398.0,499280.0,165963.0,0.21903090212
384,object,bicycle,0.216577865363,bicycle,587121.0,512989.0,195844.0,0.216577865363
435,object,airplane,0.215602706659,airplane,741699.0,476482.0,216060.0,0.215602706659
126,object,bottle,0.209880731475,bottle,501809.0,500334.0,173844.0,0.209880731475
454,object,car,0.202079796398,car,1813646.0,493186.0,387798.0,0.202079796398
438,object,airplane,0.198702157965,airplane,741699.0,455856.0,198512.0,0.198702157965
247,object,airplane,0.19842649084,airplane,741699.0,514071.0,207921.0,0.19842649084
37,object,boat,0.192966127661,boat,551084.0,484580.0,167522.0,0.192966127661
60,object,airplane,0.1885099943,airplane,741699.0,467705.0,191824.0,0.1885099943
115,object,airplane,0.185388552461,airplane,741699.0,505018.0,194980.0,0.185388552461
219,object,airplane,0.184816619187,airplane,741699.0,450704.0,186000.0,0.184816619187
257,object,bus,0.182881171966,bus,424398.0,468158.0,137995.0,0.182881171966
296,object,bottle,0.174203846415,bottle,501809.0,464805.0,143406.0,0.174203846415
193,object,skyscraper,0.163162730561,skyscraper,812956.0,489706.0,182731.0,0.163162730561
183,object,horse,0.16031632747,horse,658618.0,450171.0,153197.0,0.16031632747
185,object,horse,0.157703272009,horse,658618.0,476862.0,154676.0,0.157703272009
46,object,house,0.153445630446,house,408431.0,495176.0,120209.0,0.153445630446
9,object,pottedplant,0.151273805882,pottedplant,543881.0,517278.0,139433.0,0.151273805882
110,object,painting,0.146192655351,painting,252894.0,485230.0,94145.0,0.146192655351
490,object,bottle,0.140576420391,bottle,501809.0,479519.0,120949.0,0.140576420391
269,object,bus,0.137361691697,bus,424398.0,447897.0,105349.0,0.137361691697
239,object,horse,0.137149136865,horse,658618.0,458921.0,134784.0,0.137149136865
43,object,bed,0.13181121844,bed,395388.0,487487.0,102820.0,0.13181121844
306,object,airplane,0.128071341007,airplane,741699.0,475728.0,138216.0,0.128071341007
264,object,skyscraper,0.122470849567,skyscraper,812956.0,452356.0,138056.0,0.122470849567
293,object,bottle,0.119756775645,bottle,501809.0,445101.0,101271.0,0.119756775645
119,object,skyscraper,0.117389213009,skyscraper,812956.0,483287.0,136179.0,0.117389213009
336,object,horse,0.117154874719,horse,658618.0,454247.0,116705.0,0.117154874719
492,object,bus,0.114769732559,bus,424398.0,474491.0,92544.0,0.114769732559
197,object,house,0.110045037212,house,408431.0,472463.0,87328.0,0.110045037212
398,object,windowpane,0.106232875184,windowpane,458390.0,483533.0,90454.0,0.106232875184
497,object,ball,0.10519971856,ball,91092.0,483813.0,54723.0,0.10519971856
111,object,pottedplant,0.103098462194,pottedplant,543881.0,455417.0,93397.0,0.103098462194
444,object,pottedplant,0.101126389393,pottedplant,543881.0,448061.0,91099.0,0.101126389393
